"tBodyAccmeanX" "tBodyAccmeanY" "tBodyAccmeanZ" "tBodyAccstdX" "tBodyAccstdY" "tBodyAccstdZ" "tGravityAccmeanX" "tGravityAccmeanY" "tGravityAccmeanZ" "tGravityAccstdX" "tGravityAccstdY" "tGravityAccstdZ" "tBodyAccJerkmeanX" "tBodyAccJerkmeanY" "tBodyAccJerkmeanZ" "tBodyAccJerkstdX" "tBodyAccJerkstdY" "tBodyAccJerkstdZ" "tBodyGyromeanX" "tBodyGyromeanY" "tBodyGyromeanZ" "tBodyGyrostdX" "tBodyGyrostdY" "tBodyGyrostdZ" "tBodyGyroJerkmeanX" "tBodyGyroJerkmeanY" "tBodyGyroJerkmeanZ" "tBodyGyroJerkstdX" "tBodyGyroJerkstdY" "tBodyGyroJerkstdZ" "tBodyAccMagmean" "tBodyAccMagstd" "tGravityAccMagmean" "tGravityAccMagstd" "tBodyAccJerkMagmean" "tBodyAccJerkMagstd" "tBodyGyroMagmean" "tBodyGyroMagstd" "tBodyGyroJerkMagmean" "tBodyGyroJerkMagstd" "fBodyAccmeanX" "fBodyAccmeanY" "fBodyAccmeanZ" "fBodyAccstdX" "fBodyAccstdY" "fBodyAccstdZ" "fBodyAccJerkmeanX" "fBodyAccJerkmeanY" "fBodyAccJerkmeanZ" "fBodyAccJerkstdX" "fBodyAccJerkstdY" "fBodyAccJerkstdZ" "fBodyGyromeanX" "fBodyGyromeanY" "fBodyGyromeanZ" "fBodyGyrostdX" "fBodyGyrostdY" "fBodyGyrostdZ" "fBodyAccMagmean" "fBodyAccMagstd" "fBodyBodyAccJerkMagmean" "fBodyBodyAccJerkMagstd" "fBodyBodyGyroMagmean" "fBodyBodyGyroMagstd" "fBodyBodyGyroJerkMagmean" "fBodyBodyGyroJerkMagstd"
0.11450563 0.10067151 -0.19362286 -0.2673863 -0.25649266 -0.1383277 0.90280298 0.050923642 -0.34471055 -0.91240794 -0.66229307 -0.89052385 -0.0019469383 -0.1728507 0.32765336 -0.27547989 -0.54229771 -0.70611681 -0.66087914 0.028043977 0.51951215 -0.36208389 -0.2922924 -0.16537468 -0.47781329 0.061780522 0.19302951 -0.66415362 -0.71604565 -0.60737286 -0.11578456 -0.45155759 -0.11578456 -0.45155759 -0.40129377 -0.44072578 0.087880333 -0.35802661 -0.66857677 -0.75334743 -0.28605158 -0.34376278 -0.35623454 -0.26007972 -0.25984502 -0.096943716 -0.35548619 -0.56945166 -0.68913947 -0.25763001 -0.54269378 -0.72076284 -0.22623315 -0.46067087 -0.20429212 -0.40549859 -0.2107231 -0.22920948 -0.37594931 -0.58430083 -0.38261952 -0.52877144 -0.42594889 -0.42158602 -0.72458555 -0.81675394
0.11486635 -0.00042675471 -0.11690382 -0.18954416 0.078012301 -0.31248871 0.95509676 -0.14958852 -0.14131732 -0.9774313 -0.93877151 -0.96391024 0.3123307 0.032436504 -0.32228289 -0.44880558 -0.040882351 -0.40718808 -0.47370796 0.080501847 0.19085726 -0.16679811 -0.46959315 -0.54011225 -0.092815634 0.08878992 -0.029773513 -0.41036818 -0.51978824 -0.57625245 -0.12042068 -0.088394324 -0.12042068 -0.088394324 -0.32213701 -0.18064229 -0.12333997 -0.092205178 -0.53071454 -0.47293368 -0.2875945 0.074550576 -0.25002564 -0.15391669 0.011642741 -0.41039146 -0.45794293 -0.10804377 -0.37124506 -0.48875224 -0.030369809 -0.44011955 -0.16993482 -0.39526418 -0.46455508 -0.17613275 -0.52505487 -0.60981374 -0.11929222 -0.21302015 -0.24724639 -0.10770435 -0.29504702 -0.11944941 -0.51167536 -0.4616665
0.11776128 -0.040743433 -0.077391666 0.33593227 -0.20862282 -0.16069835 0.95860405 0.064319014 0.06070799 -0.96276188 -0.94944319 -0.96789455 0.030127306 -0.020012752 -0.034732601 0.39687152 -0.18519131 -0.33260369 -0.53309637 -0.21117723 0.082353947 -0.31004834 -0.35543023 -0.14074205 0.13545754 -0.27921371 0.073298022 -0.49182031 -0.61758726 -0.25697516 0.24351463 0.19050393 0.24351463 0.19050393 0.1111551 0.23422262 -0.015997512 -0.29570289 -0.50942081 -0.59225137 0.19002958 -0.17888417 -0.1742502 0.3891747 -0.27506539 -0.22067957 0.25254361 -0.22908943 -0.25654943 0.42157974 -0.19108189 -0.4077022 -0.28253883 -0.34882908 -0.16582849 -0.32485307 -0.36405638 -0.21115381 0.25744294 -0.034252039 0.23175301 0.2321707 -0.42021586 -0.33485317 -0.57415558 -0.64583017
0.11851475 0.1523003 -0.13411158 -0.87094157 -0.43087791 -0.85590379 0.93349791 0.17782254 0.13995978 -0.76035106 -0.55030053 -0.72861 0.042167062 -0.038626571 0.10746409 -0.92881609 -0.87932689 -0.94015797 -0.15929698 -0.22557067 -0.70253142 -0.94664054 -0.92669551 -0.69678362 -0.040477081 -0.071393564 0.14849068 -0.94252044 -0.95046204 -0.95747731 -0.66093729 -0.55031896 -0.66093729 -0.55031896 -0.93427868 -0.8788173 -0.60352492 -0.71926126 -0.96064918 -0.93462028 -0.91139602 -0.73208512 -0.87058589 -0.85764613 -0.3563584 -0.85815179 -0.93196866 -0.87899088 -0.93349294 -0.93169627 -0.88853722 -0.94528033 -0.91593878 -0.93141351 -0.70392215 -0.9573703 -0.92431607 -0.72198464 -0.80020596 -0.52724317 -0.8883732 -0.86644435 -0.78796479 -0.72422387 -0.93932529 -0.93280859
0.12155438 -0.0056607378 -0.076259854 -0.062792052 0.35327777 -0.21846248 0.82323658 -0.46381161 0.040170611 -0.97105061 -0.96742707 -0.94974335 0.46865466 0.39173888 -0.032259058 -0.065559938 -0.15779123 -0.48026484 -0.019699446 -0.13027728 -0.029321475 -0.2570455 0.12382834 0.24235285 -0.10960723 -0.19646153 0.038092186 -0.46324865 -0.25385807 -0.21007479 0.077360586 -0.058934285 0.077360586 -0.058934285 -0.16928924 -0.1114261 0.15515833 -0.033298731 -0.29454896 -0.30632543 0.0038430436 0.17132061 -0.29767222 -0.090362372 0.356498 -0.23640708 -0.075537051 -0.24305768 -0.44857782 -0.13958289 -0.12037265 -0.50910768 -0.27131024 0.088461617 0.16771086 -0.26273407 0.1371766 0.15227995 -0.043130892 -0.21423603 -0.11051444 -0.11781498 -0.096123869 -0.15586205 -0.2691322 -0.40632135
0.12157767 -0.032065513 -0.16873142 -0.29673701 -0.0041553145 -0.082479207 0.7820864 -0.33255284 -0.41710399 -0.90639995 -0.92657241 -0.85146626 -0.15294065 0.3749707 0.63199687 -0.53386444 -0.37780894 -0.52288707 -0.0057881023 0.078035296 0.0043369442 -0.41287309 -0.38520231 -0.21533328 0.064332845 -0.10886446 -0.17183144 -0.62835966 -0.56028301 -0.636676 -0.12702334 -0.23442217 -0.12702334 -0.23442217 -0.45659103 -0.45505714 -0.23953948 -0.44377501 -0.57138464 -0.63544628 -0.41374021 -0.082025244 -0.18443537 -0.25547707 -0.027224059 -0.098930847 -0.56599781 -0.43160246 -0.48732943 -0.54122075 -0.35978911 -0.5558496 -0.39711608 -0.39233526 -0.29681619 -0.4236183 -0.38515169 -0.26204386 -0.27190947 -0.33278325 -0.41544481 -0.51316965 -0.48173373 -0.51300265 -0.58956741 -0.73340126
0.12166437 -0.042791613 -0.12842315 0.14770509 -0.028774883 -0.49534396 0.94458639 -0.046450643 0.14520094 -0.9479067 -0.88244791 -0.92231444 0.50761225 -0.22111242 0.057843276 -0.088797598 0.15315061 -0.61962557 0.15738314 -0.18742048 0.15630084 -0.16750551 -0.73455154 -0.48004665 0.53906066 -0.072532698 0.040629868 -0.18466812 -0.77586368 -0.26045836 0.071705236 0.08627058 0.071705236 0.08627058 -0.10461531 -0.11599817 -0.25004646 -0.30248093 -0.52317684 -0.49467643 0.06701126 0.15499766 -0.48339023 0.17801338 -0.20671179 -0.54365787 -0.10617485 0.13349254 -0.56785374 -0.15244342 0.094001155 -0.67144255 0.21344181 -0.70859446 -0.23318032 -0.29388654 -0.75379928 -0.64125046 0.14486096 -0.11725667 -0.11871576 -0.11875137 -0.3087624 -0.41992889 -0.47419139 -0.5569166
0.12592012 -0.027658255 -0.050069386 0.082014241 0.10996979 -0.19943931 0.87608696 -0.31266964 0.14546129 -0.97949025 -0.9301705 -0.92890891 0.15605261 -0.044272839 -0.13530826 0.12056597 0.01056584 -0.38325488 -0.040797362 -0.12704777 0.086312085 -0.50653392 -0.49477278 -0.27252004 -0.05114233 -0.076813666 -0.31901875 -0.23610094 -0.42477172 -0.14781815 0.072959575 0.15923385 0.072959575 0.15923385 -0.023169704 0.10595811 -0.35195893 -0.53131281 -0.35771172 -0.33694393 0.14786122 0.095846676 -0.23301722 0.054933891 0.047262695 -0.24428883 0.12471413 -0.020727679 -0.36013805 0.012609265 -0.02395846 -0.40350226 -0.33430201 -0.4072903 -0.077929113 -0.5617517 -0.5610297 -0.4157231 0.17687852 -0.031304873 0.10898418 0.093803916 -0.48368711 -0.65576936 -0.38288677 -0.32430434
0.12666467 0.0014646907 -0.043355047 -0.42906192 -0.3092883 -0.33863973 0.90890712 -0.32560696 0.075918592 -0.95979245 -0.95238951 -0.95027864 0.18241369 0.48815351 -0.044195933 -0.62397242 -0.65537697 -0.84614147 0.4133835 -0.39313042 0.071332173 -0.7220785 -0.46680564 -0.55475594 -0.15995654 -0.14989716 -0.091430904 -0.77751011 -0.86839519 -0.75611479 -0.32537334 -0.45507835 -0.32537334 -0.45507835 -0.67900655 -0.65490857 -0.32062626 -0.525604 -0.81546443 -0.87004008 -0.49540863 -0.31183944 -0.63198061 -0.40477959 -0.35104028 -0.26207344 -0.64623345 -0.66160353 -0.83423777 -0.63371892 -0.67247367 -0.85612087 -0.69504521 -0.69275567 -0.58073992 -0.73198603 -0.36967743 -0.58710655 -0.53549077 -0.4988218 -0.64633558 -0.66759989 -0.65243014 -0.52903102 -0.86906328 -0.88027432
0.12697024 -0.013276209 -0.073441499 -0.17381563 0.041540232 -0.34251309 0.95129299 -0.15675386 -0.14577306 -0.96280487 -0.91170154 -0.97462299 -0.090137086 0.36254355 0.096774964 -0.3989718 -0.0095276058 -0.44334914 -0.025900815 -0.12883293 0.067517237 -0.071798487 -0.54211208 -0.51587154 0.34485611 -0.29428887 -0.24269427 -0.36213721 -0.62263796 -0.53217425 -0.13269752 -0.063892621 -0.13269752 -0.063892621 -0.29893209 -0.17340473 -0.17673842 -0.18029417 -0.54717705 -0.56308205 -0.2346045 0.10694997 -0.27348919 -0.15097374 -0.061671367 -0.44293621 -0.40750408 -0.049349282 -0.33961305 -0.44426956 -0.032499112 -0.55452697 0.054489209 -0.47078033 -0.40166788 -0.11469467 -0.59561668 -0.60410224 -0.056839976 -0.21336353 -0.19582532 -0.15092285 -0.19464102 -0.31276149 -0.56662044 -0.586277
0.12861812 -0.011177574 -0.099310034 -0.90098681 -0.98188817 -0.97756293 -0.44357915 0.96878218 0.25940827 -0.77889252 -0.97886446 -0.98312845 0.11894135 0.013169295 0.0014638228 -0.98896473 -0.98597029 -0.98125227 -0.056309762 -0.10573749 0.17278167 -0.98402381 -0.9748884 -0.95938412 -0.091024341 -0.038419171 -0.072322918 -0.98175943 -0.97332733 -0.98590039 -0.90674449 -0.85072679 -0.90674449 -0.85072679 -0.98702814 -0.98206707 -0.94621221 -0.95922281 -0.98461989 -0.96701049 -0.93220052 -0.98406442 -0.97746696 -0.8906199 -0.98078427 -0.97851953 -0.9869206 -0.98363497 -0.97802939 -0.99290536 -0.99057053 -0.98309441 -0.97836313 -0.97010318 -0.96376875 -0.98579656 -0.97848733 -0.9614981 -0.92147574 -0.84395958 -0.98030253 -0.9834421 -0.97176282 -0.95823946 -0.96612299 -0.97021884
0.12951378 -0.022880964 -0.11334682 0.12532242 0.1639624 -0.18442342 0.96051319 -0.15913636 -0.0027583309 -0.97672938 -0.93055318 -0.92187226 0.63274735 -0.38182444 0.13810221 0.12232361 -0.029743503 -0.24791011 -0.17044735 0.1088214 0.12962794 -0.32436128 -0.29050474 0.23409422 -0.038431563 0.22451512 -0.86534747 -0.27068537 -0.44687102 -0.02969885 0.1535474 0.065617526 0.1535474 0.065617526 0.028229513 0.08370079 -0.037986575 -0.26314555 -0.34101124 -0.36553586 0.12605889 0.2057931 -0.13656314 0.12507354 0.066858968 -0.28220392 0.1138814 -0.01820872 -0.13852428 0.029000535 -0.11572204 -0.3602656 -0.19119787 -0.19744854 0.47283048 -0.36724598 -0.3597106 0.032098121 0.11367214 -0.12825921 0.11266127 0.037587059 -0.22891175 -0.42115023 -0.42336651 -0.33940959
0.13143218 -0.039662861 -0.070934517 -0.25551791 0.29176327 -0.39226275 0.87183408 -0.42419774 -0.019566055 -0.87924628 -0.85121662 -0.9708129 0.15287495 0.47356164 0.12838034 -0.44794479 -0.17952879 -0.721671 -0.24667551 0.10439328 -0.054780798 -0.47425337 -0.42879474 -0.33547893 0.0067631824 -0.23919127 0.17040511 -0.59757194 -0.76232169 -0.44433533 -0.066565792 -0.28562024 -0.066565792 -0.28562024 -0.39162437 -0.46704574 -0.3005401 -0.39556109 -0.64465148 -0.73311901 -0.34238145 0.1239052 -0.50744692 -0.22383941 0.2923396 -0.37939751 -0.45609222 -0.27105019 -0.67877043 -0.48916918 -0.13438538 -0.76516395 -0.42248008 -0.54632864 -0.27162518 -0.49327792 -0.37083625 -0.41849931 -0.34178456 -0.36663075 -0.43747577 -0.50968602 -0.46756671 -0.450233 -0.72878983 -0.75776828
0.13151741 -0.11561597 -0.2081669 -0.24612378 -0.27439478 -0.059284695 0.88420409 -0.26102343 -0.31909468 -0.91361654 -0.86462993 -0.94206743 -0.043380246 0.013868665 -0.064058391 -0.38279464 -0.55091345 -0.56557298 -0.66956522 0.33936026 0.57689018 -0.53108451 -0.27805125 -0.28925927 0.020625985 -0.25977991 -0.39543339 -0.65078108 -0.51764925 -0.66435212 -0.1192739 -0.29177842 -0.1192739 -0.29177842 -0.43743246 -0.44259332 0.0093718227 -0.26834358 -0.54650374 -0.61706169 -0.31382185 -0.38552092 -0.2792049 -0.22095071 -0.26622588 -0.02184157 -0.38738832 -0.59126964 -0.51687408 -0.43407798 -0.53620125 -0.61298548 -0.501884 -0.29340061 -0.2806305 -0.54369768 -0.27377104 -0.3569527 -0.26602408 -0.41651967 -0.42105994 -0.47295397 -0.39929739 -0.30808504 -0.56309318 -0.7300631
0.13190806 0.01051899 -0.25722121 -0.44090236 -0.21194116 -0.28160683 0.88215574 -0.32754444 -0.25105342 -0.90736454 -0.93611107 -0.76292005 -0.12650524 0.39998519 0.196298 -0.59252542 -0.59734908 -0.71599539 -0.3699953 0.19157143 0.29594698 -0.68494894 -0.58762898 -0.35956024 5.340264e-05 0.038699159 -0.15442648 -0.80248684 -0.8165257 -0.7346063 -0.29119932 -0.4082728 -0.29119932 -0.4082728 -0.61911164 -0.57820294 -0.36732666 -0.61956058 -0.78678175 -0.84838507 -0.47086702 -0.25741294 -0.45666251 -0.42937302 -0.23782513 -0.24957457 -0.60670315 -0.60103204 -0.6881456 -0.61372049 -0.62196351 -0.74205016 -0.63882484 -0.64808681 -0.49865246 -0.70034546 -0.55712209 -0.37855906 -0.46102414 -0.47199906 -0.57230817 -0.58792404 -0.70159204 -0.63229786 -0.83141891 -0.88593312
0.13329999 -0.013782257 -0.080915316 -0.014196289 -0.20048517 -0.40886311 0.96082558 -0.17433029 -0.1125937 -0.98402912 -0.95701522 -0.94980951 -0.087964434 0.23018337 0.20363039 -0.10870639 -0.17718049 -0.49443922 0.19643081 -0.14046316 -0.010126268 -0.41573281 -0.52124951 -0.36366584 0.086786631 -0.19443332 -0.27560326 -0.50520024 -0.49956877 -0.56691134 -0.10259093 0.058326029 -0.10259093 0.058326029 -0.23108812 -0.077427637 -0.30431064 -0.44601297 -0.51290537 -0.52939709 0.014962699 -0.0988355 -0.3385655 -0.025904777 -0.31197473 -0.50527748 -0.094847266 -0.17172229 -0.40842214 -0.20744629 -0.2442896 -0.58484116 -0.27809215 -0.43083472 -0.27950065 -0.45951358 -0.59034172 -0.4519512 0.17281681 -0.17695745 -0.024982642 -0.15176396 -0.43924254 -0.54799832 -0.48404386 -0.63307816
0.1360427 -0.032178887 -0.058822828 0.23711233 0.078235675 -0.28223194 0.96171893 -0.1747618 -0.008848361 -0.95228774 -0.96135378 -0.94806972 0.17591185 -0.23441411 0.45679562 0.18431946 0.028223971 -0.32933441 -0.32096331 0.19977928 0.045455121 -0.34489426 -0.31449883 0.18835234 0.050541916 -0.15417097 -0.24042581 -0.43881444 -0.36157259 -0.10761417 0.21572796 0.068127972 0.21572796 0.068127972 0.03470583 0.14926141 0.0051732543 -0.44674627 -0.3499667 -0.34281552 0.19214076 0.091337407 -0.22041186 0.25435695 0.0028036238 -0.38193582 0.23921653 0.047376989 -0.24524665 0.0066726988 -0.072207304 -0.41352282 -0.31414296 -0.19951689 0.23922214 -0.36009086 -0.40136284 0.062559078 0.21561644 -0.19150768 0.17353013 0.1097639 -0.3648344 -0.61996634 -0.37033971 -0.35346312
0.13719152 -0.010365829 -0.13192655 -0.20712255 -0.015212012 -0.3656883 0.96807221 -0.12353715 -0.096873591 -0.95373716 -0.93615991 -0.90055688 -0.20822382 -0.084158938 -0.072946979 -0.47863268 -0.16758122 -0.46510789 -0.12729735 -0.094954975 0.08132803 -0.26084126 -0.51384234 -0.56080648 -0.15501103 -0.032876546 0.042405919 -0.45297655 -0.57106565 -0.56858436 -0.13926159 -0.21564015 -0.13926159 -0.21564015 -0.36390801 -0.3198192 -0.29430861 -0.30396167 -0.54997908 -0.55690971 -0.29601079 -0.039249646 -0.37993748 -0.17458794 -0.064645532 -0.40833988 -0.48807997 -0.22531885 -0.46456154 -0.51554369 -0.15897857 -0.46427474 -0.28084359 -0.4796221 -0.44620024 -0.26519253 -0.53968988 -0.64588775 -0.19995758 -0.34608836 -0.29721598 -0.35247896 -0.38119761 -0.37061972 -0.5643363 -0.57659544
0.13735329 -0.012811615 -0.05970202 -0.18292169 -0.25862926 -0.19399212 0.94773992 -0.099516442 -0.18333066 -0.9520427 -0.94177415 -0.88878029 0.20907005 0.02646255 -0.2110975 -0.39693204 -0.26228214 -0.38578348 0.11584714 -0.27239886 0.041732056 -0.23186251 -0.52554637 -0.39067104 0.18623175 0.10683793 -0.035489274 -0.40129877 -0.57058103 -0.41487843 -0.1722174 -0.099499388 -0.1722174 -0.099499388 -0.32747729 -0.28751951 -0.2050649 -0.40705869 -0.51184672 -0.5279296 -0.25968781 -0.20988495 -0.18136744 -0.1544973 -0.33310564 -0.26754212 -0.44032375 -0.28069452 -0.3400852 -0.40473001 -0.29281617 -0.42859216 -0.10731932 -0.49777564 -0.26392923 -0.27293193 -0.5469011 -0.49425994 -0.052117237 -0.26725999 -0.30287493 -0.27200297 -0.41426409 -0.50533479 -0.55368078 -0.5281432
0.13756918 -0.052284355 -0.15425046 0.021405861 0.58318649 -0.30065607 0.94434931 -0.22067139 0.042451857 -0.97835284 -0.94290868 -0.93105907 -0.013912594 0.060984887 -0.078058278 -0.28985539 0.21523506 -0.46859113 -0.67500105 0.35089766 0.069792481 -0.074034164 -0.10389478 0.19589116 0.027506698 0.36157182 -0.44678132 -0.38944264 -0.38894951 0.037690983 0.15953073 0.10888779 0.15953073 0.10888779 -0.17269395 -0.087750425 0.26720577 0.22554722 -0.29975891 -0.38856048 -0.16001443 0.41900182 -0.3443442 0.084662058 0.56474929 -0.33145578 -0.35474355 0.13874775 -0.46328758 -0.28535063 0.21886119 -0.47205146 -0.060738097 -0.11110836 0.38056819 -0.088333127 -0.1057241 0.019327054 0.030417347 -0.022019818 -0.17183166 0.0045240179 -0.028773934 0.17814502 -0.4304923 -0.3790471
0.13771755 0.0018420117 -0.07185554 0.12649806 -0.13374876 -0.4434312 0.9501671 -0.044096615 0.13737292 -0.9481727 -0.92652763 -0.94105282 -0.0035042171 0.057631174 0.20956901 -0.09972853 -0.027522343 -0.65886972 -0.094295144 -0.1243721 0.039727751 -0.22779847 -0.71390106 -0.54827147 0.025031852 -0.013000446 0.01791836 -0.33477629 -0.85585151 -0.37665537 0.068669597 -0.032979969 0.068669597 -0.032979969 -0.16249343 -0.20938607 -0.30982846 -0.39831742 -0.59001664 -0.65648206 0.091593778 -0.045083943 -0.48094947 0.13995583 -0.24065061 -0.46615754 -0.062706918 -0.054379324 -0.60692109 -0.2285978 -0.06476078 -0.71178325 -0.088821818 -0.75636856 -0.36116047 -0.27300461 -0.69242116 -0.67175456 -0.034080839 -0.18269644 -0.15149595 -0.29405536 -0.44054851 -0.47237839 -0.620859 -0.73621322
0.13786712 -0.019364783 -0.096498879 -0.16468245 -0.13727442 -0.25135216 0.95900826 -0.11187895 -0.16957226 -0.98515348 -0.96885743 -0.96711955 0.25955142 -0.19447802 -0.05377605 -0.37990796 -0.17436881 -0.27673901 -0.47625408 0.043286647 0.36502851 -0.51732303 -0.55979706 -0.52498897 -0.11651632 0.033183773 0.091236306 -0.30076528 -0.58350846 -0.53546784 -0.1564983 -0.057834158 -0.1564983 -0.057834158 -0.29605566 -0.12445523 -0.29129278 -0.40274435 -0.53731227 -0.47053642 -0.21012221 -0.092802031 -0.23298585 -0.14737675 -0.21683241 -0.32391186 -0.35929339 -0.17860962 -0.2748382 -0.46234596 -0.22903127 -0.27729949 -0.32160018 -0.5196797 -0.42836609 -0.58110245 -0.5896465 -0.60478006 0.0049849624 -0.24145858 -0.16013207 -0.086780467 -0.40509024 -0.50566789 -0.48343953 -0.49089637
0.13805939 -0.046265889 -0.024569782 -0.065384124 0.13310984 -0.30976282 0.95255716 -0.27321666 -6.2494123e-05 -0.8687192 -0.95499296 -0.80341259 -0.36951084 0.052079604 0.36050434 -0.12106957 -0.094902122 -0.66579911 0.37353907 -0.096616899 -0.13010628 -0.38749453 0.0010045887 -0.15047307 -0.29303313 0.13480581 -0.11109131 -0.37065564 -0.60048986 -0.35219606 0.062926677 -0.36968607 0.062926677 -0.36968607 -0.21972765 -0.17551831 0.055245223 -0.22213283 -0.48288424 -0.59022119 -0.05534759 0.076381482 -0.40327732 -0.069285252 0.09096221 -0.31326819 -0.13655934 -0.13268031 -0.61580991 -0.18389665 -0.11424834 -0.71651231 -0.23943854 -0.21581751 -0.11383483 -0.43454859 0.10715108 -0.24044945 -0.25919612 -0.53960262 -0.10754497 -0.27669438 -0.29033374 -0.30846449 -0.54292186 -0.69408881
0.13816232 -0.024711103 -0.10929527 0.048787421 -0.096518355 -0.38593417 0.9650075 -0.16303635 -0.064889608 -0.95866604 -0.91829962 -0.97342394 0.2751723 -0.15342119 0.15857843 -0.075607236 -0.064299533 -0.43507357 0.22031932 -0.29203418 -0.050073187 -0.28741699 -0.51962655 -0.39845288 0.3317607 -0.12313199 -0.040365983 -0.36722998 -0.5285569 -0.4133821 -0.027649964 0.098838429 -0.027649964 0.098838429 -0.20005471 0.048351172 -0.23222683 -0.33100205 -0.4867358 -0.47878973 0.0046489589 -0.038292729 -0.35961688 0.065691876 -0.18680288 -0.4527071 -0.1316034 -0.12606834 -0.40318734 -0.098449978 -0.058213783 -0.4640022 -0.11031183 -0.45982225 -0.30012723 -0.34363659 -0.56405608 -0.4894444 0.14000615 -0.095861572 0.012200408 0.086935398 -0.34303896 -0.43890804 -0.47560849 -0.52015006
0.13959502 -0.012088407 -0.13879334 -0.13715188 -0.023620216 -0.32231134 0.93268921 -0.27430144 0.02489619 -0.95735351 -0.94123121 -0.96088646 0.12672 0.3844897 -0.15666831 -0.14309859 -0.21914296 -0.63050853 -0.43451321 -0.099795266 0.1171851 -0.40203053 -0.044626583 -0.28510669 -0.1614621 0.028971359 0.13737649 -0.54058472 -0.59321528 -0.41389644 -0.076696574 -0.20716651 -0.076696574 -0.20716651 -0.2624455 -0.20561968 -0.024413058 -0.15105559 -0.52580105 -0.64909365 -0.15059867 -0.055636645 -0.42001851 -0.13186798 -0.068298238 -0.32280925 -0.14424169 -0.25635539 -0.567997 -0.22051348 -0.23039825 -0.69571702 -0.38032135 -0.29272091 -0.20513296 -0.4143433 0.073975573 -0.37869783 -0.14374263 -0.36837257 -0.10048727 -0.36946683 -0.32124451 -0.18692786 -0.63741753 -0.6899412
0.14028257 -0.024774748 -0.058393749 -0.30617287 -0.24662005 -0.43628349 0.94868673 -0.25051498 0.08122521 -0.97003988 -0.9775067 -0.95918649 0.023750778 0.31249561 -0.015022848 -0.46747809 -0.45290319 -0.78749471 0.11099358 -0.13355062 0.011691954 -0.59400956 -0.59843984 -0.3076529 -0.071675807 -0.18564015 -0.028735344 -0.63513419 -0.86100865 -0.63990825 -0.28628374 -0.26606164 -0.28628374 -0.26606164 -0.52192209 -0.51464524 -0.42032288 -0.64033693 -0.74966565 -0.7981885 -0.35144361 -0.24958393 -0.61143086 -0.28902515 -0.29231277 -0.39571978 -0.4642933 -0.45128539 -0.75241364 -0.52021494 -0.49491441 -0.82322911 -0.55485048 -0.71391731 -0.38638181 -0.60845902 -0.54398134 -0.34691189 -0.33135227 -0.34558873 -0.49638176 -0.54177562 -0.69687463 -0.6641988 -0.79343021 -0.81874402
0.14146674 -0.044859438 -0.072571819 0.13900512 -0.22914622 0.1186 0.94437131 -0.00086228604 -0.18470536 -0.98056649 -0.9667085 -0.9634929 0.18563686 0.27543851 -0.22085655 -0.089350044 -0.25253276 -0.29590553 -0.45791594 -0.023646699 0.28874169 -0.4924345 -0.39707007 -0.32370636 -0.18406222 -0.17813677 0.022154029 -0.51202829 -0.5142722 -0.40594916 0.10190223 0.24439911 0.10190223 0.24439911 -0.19218458 0.002983042 -0.20230394 -0.34720161 -0.49072347 -0.54228189 0.057687262 -0.19178709 0.034051474 0.16949037 -0.29869159 0.076821076 -0.093621891 -0.26115798 -0.19051993 -0.16802897 -0.29600707 -0.40462907 -0.41920325 -0.3561497 -0.24945441 -0.51702362 -0.42808641 -0.41170491 0.24593247 0.049758091 0.0097439021 -0.012819208 -0.42415233 -0.40678988 -0.55361949 -0.55632111
0.14171884 -0.0078033924 -0.13263169 -0.022411827 -0.11637079 -0.44439408 0.9854794 0.048609446 0.057963504 -0.97088225 -0.98200595 -0.95608522 -0.15912558 -0.22120053 0.019689745 0.35009038 -0.077538034 -0.53563483 -0.066151309 -0.1728024 0.00015204815 -0.43166673 -0.16491115 -0.22470367 0.017458269 -0.27212044 -0.057335627 -0.42414584 -0.51122527 -0.36633473 -0.052677827 -0.088525259 -0.052677827 -0.088525259 -0.016143584 0.34176627 -0.12864274 -0.45881649 -0.45631901 -0.53375399 0.15393323 -0.092283655 -0.41934155 -0.10125748 -0.18545406 -0.50554749 0.32545175 -0.12553685 -0.43382491 0.25480608 -0.08619549 -0.64923167 -0.34835531 -0.26447157 -0.21206807 -0.45957584 -0.11472438 -0.29969477 0.054295773 -0.32225125 0.34560752 0.32697468 -0.46121061 -0.55181488 -0.51010562 -0.59836234
0.14175689 0.031915446 0.00108379 0.21866559 0.57710027 -0.056985258 0.92076069 -0.25128548 -0.075894072 -0.96267863 -0.95208782 -0.92515834 0.12544251 0.04721185 0.08124497 0.0075991859 0.23701381 -0.31000896 0.35574112 -0.39633236 -0.0027157657 -0.12760385 -0.10324288 0.1074569 0.33996396 -0.33159082 -0.21158718 -0.33424318 -0.22997835 -0.095160134 0.31110087 0.30940214 0.31110087 0.30940214 -0.024291542 0.17704244 0.12275155 0.072287408 -0.29390187 -0.14802119 0.12300016 0.39861739 -0.13199466 0.2543367 0.56558419 -0.089974004 -0.060838738 0.069298512 -0.32703117 -0.0096118186 0.33434779 -0.29389679 0.018165165 -0.082368275 0.16070962 -0.17542408 -0.12271771 -0.011802676 0.28534724 0.11869386 0.17472715 0.17162823 0.062463381 -0.10834102 -0.20918036 -0.13175907
